strategy,model,elo,full_elo,delta,absolute_delta
targeted,PaddlePaddle/PaddleOCR-VL-1.6,1419.9438300011045,1503.691822219892,-83.74799221878743,83.74799221878743
targeted,allenai/olmOCR-2-7B-1025-FP8,1468.4599875082165,1497.230656288293,-28.77066878007645,28.77066878007645
targeted,baidu/Qianfan-OCR,1692.33029306944,1576.6608094768258,115.66948359261414,115.66948359261414
targeted,baidu/Unlimited-OCR,1569.642762356888,1563.2800425238524,6.362719833035499,6.362719833035499
targeted,deepseek-ai/DeepSeek-OCR,1419.0954970052717,1451.5246523995515,-32.42915539427986,32.42915539427986
targeted,deepseek-ai/DeepSeek-OCR-2,1656.234457507528,1579.3558964368967,76.87856107063135,76.87856107063135
targeted,lightonai/LightOnOCR-2-1B,1723.1332227144233,1617.5188506558277,105.61437205859556,105.61437205859556
targeted,numind/NuExtract3,1535.1101798239197,1571.572188853421,-36.46200902950136,36.46200902950136
targeted,rednote-hilab/dots.mocr,1523.7737354890974,1556.2216675111229,-32.4479320220255,32.4479320220255
targeted,rednote-hilab/dots.ocr,1530.7460734188971,1529.2527243518712,1.4933490670259744,1.4933490670259744
targeted,tesseract-5,1067.0163609784408,1151.0531271625612,-84.03676618412032,84.03676618412032
targeted,zai-org/GLM-OCR,1461.729174876699,1491.926505968817,-30.19733109211802,30.19733109211802
targeted_size_3_min_10,FireRedTeam/FireRed-OCR,1636.6508950725304,1556.3777567649604,80.27313830756998,80.27313830756998
targeted_size_3_min_10,PaddlePaddle/PP-OCRv6_medium,1313.406645594515,1354.3332993861072,-40.926653791592116,40.926653791592116
targeted_size_3_min_10,PaddlePaddle/PaddleOCR-VL-1.6,1400.4352191082205,1503.691822219892,-103.25660311167144,103.25660311167144
targeted_size_3_min_10,allenai/olmOCR-2-7B-1025-FP8,1454.5858248562365,1497.230656288293,-42.644831432056435,42.644831432056435
targeted_size_3_min_10,baidu/Qianfan-OCR,1691.4810497148387,1576.6608094768258,114.82024023801296,114.82024023801296
targeted_size_3_min_10,baidu/Unlimited-OCR,1577.5206071828436,1563.2800425238524,14.240564658991161,14.240564658991161
targeted_size_3_min_10,deepseek-ai/DeepSeek-OCR,1419.982994012063,1451.5246523995515,-31.541658387488496,31.541658387488496
targeted_size_3_min_10,deepseek-ai/DeepSeek-OCR-2,1658.3905650892693,1579.3558964368967,79.0346686523726,79.0346686523726
targeted_size_3_min_10,lightonai/LightOnOCR-2-1B,1722.9467755513317,1617.5188506558277,105.42792489550402,105.42792489550402
targeted_size_3_min_10,numind/NuExtract3,1522.4224783594152,1571.572188853421,-49.14971049400583,49.14971049400583
targeted_size_3_min_10,rednote-hilab/dots.mocr,1517.0352764844622,1556.2216675111229,-39.18639102666066,39.18639102666066
targeted_size_3_min_10,rednote-hilab/dots.ocr,1528.0978067177562,1529.2527243518712,-1.1549176341150087,1.1549176341150087
targeted_size_3_min_10,tesseract-5,1069.2927279364471,1151.0531271625612,-81.76039922611403,81.76039922611403
targeted_size_3_min_10,zai-org/GLM-OCR,1487.7511343200704,1491.926505968817,-4.1753716487467045,4.1753716487467045
targeted_size_2_min_10,FireRedTeam/FireRed-OCR,1642.0704925711239,1556.3777567649604,85.69273580616345,85.69273580616345
targeted_size_2_min_10,PaddlePaddle/PP-OCRv6_medium,1313.8310412401265,1354.3332993861072,-40.502258145980704,40.502258145980704
targeted_size_2_min_10,PaddlePaddle/PaddleOCR-VL-1.6,1400.797992322702,1503.691822219892,-102.89382989719002,102.89382989719002
targeted_size_2_min_10,allenai/olmOCR-2-7B-1025-FP8,1454.7497016233788,1497.230656288293,-42.48095466491418,42.48095466491418
targeted_size_2_min_10,baidu/Qianfan-OCR,1680.9416300315613,1576.6608094768258,104.28082055473556,104.28082055473556
targeted_size_2_min_10,baidu/Unlimited-OCR,1572.1693233029544,1563.2800425238524,8.88928077910191,8.88928077910191
targeted_size_2_min_10,deepseek-ai/DeepSeek-OCR,1420.4502447225152,1451.5246523995515,-31.074407677036334,31.074407677036334
targeted_size_2_min_10,deepseek-ai/DeepSeek-OCR-2,1655.9516154765304,1579.3558964368967,76.59571903963365,76.59571903963365
targeted_size_2_min_10,lightonai/LightOnOCR-2-1B,1721.5263460984947,1617.5188506558277,104.00749544266705,104.00749544266705
targeted_size_2_min_10,numind/NuExtract3,1521.3675017119538,1571.572188853421,-50.204687141467275,50.204687141467275
targeted_size_2_min_10,rednote-hilab/dots.mocr,1516.8883838987947,1556.2216675111229,-39.33328361232816,39.33328361232816
targeted_size_2_min_10,rednote-hilab/dots.ocr,1540.700126069093,1529.2527243518712,11.447401717221737,11.447401717221737
targeted_size_2_min_10,tesseract-5,1069.802125503712,1151.0531271625612,-81.25100165884919,81.25100165884919
targeted_size_2_min_10,zai-org/GLM-OCR,1488.75347542706,1491.926505968817,-3.1730305417570435,3.1730305417570435
targeted_size_3_min_5,FireRedTeam/FireRed-OCR,1641.9181041792333,1556.3777567649604,85.5403474142729,85.5403474142729
targeted_size_3_min_5,PaddlePaddle/PP-OCRv6_medium,1311.1365633965083,1354.3332993861072,-43.19673598959889,43.19673598959889
targeted_size_3_min_5,PaddlePaddle/PaddleOCR-VL-1.6,1393.444130489657,1503.691822219892,-110.24769173023492,110.24769173023492
targeted_size_3_min_5,allenai/olmOCR-2-7B-1025-FP8,1454.600116632278,1497.230656288293,-42.63053965601489,42.63053965601489
targeted_size_3_min_5,baidu/Qianfan-OCR,1690.526646918854,1576.6608094768258,113.86583744202835,113.86583744202835
targeted_size_3_min_5,baidu/Unlimited-OCR,1574.0785452974121,1563.2800425238524,10.798502773559676,10.798502773559676
targeted_size_3_min_5,deepseek-ai/DeepSeek-OCR,1424.2509337258196,1451.5246523995515,-27.27371867373199,27.27371867373199
targeted_size_3_min_5,deepseek-ai/DeepSeek-OCR-2,1651.3336379186167,1579.3558964368967,71.97774148171993,71.97774148171993
targeted_size_3_min_5,lightonai/LightOnOCR-2-1B,1733.4271571063932,1617.5188506558277,115.90830645056553,115.90830645056553
targeted_size_3_min_5,numind/NuExtract3,1521.2565641223305,1571.572188853421,-50.315624731090566,50.315624731090566
targeted_size_3_min_5,rednote-hilab/dots.mocr,1514.6330233206916,1556.2216675111229,-41.588644190431296,41.588644190431296
targeted_size_3_min_5,rednote-hilab/dots.ocr,1527.1124510512539,1529.2527243518712,-2.1402733006173094,2.1402733006173094
targeted_size_3_min_5,tesseract-5,1069.0458107324857,1151.0531271625612,-82.00731643007543,82.00731643007543
targeted_size_3_min_5,zai-org/GLM-OCR,1493.2363151084658,1491.926505968817,1.309809139648678,1.309809139648678
targeted_size_3_min_15,FireRedTeam/FireRed-OCR,1640.6310230547772,1556.3777567649604,84.25326628981679,84.25326628981679
targeted_size_3_min_15,PaddlePaddle/PP-OCRv6_medium,1315.9885719921695,1354.3332993861072,-38.344727393937774,38.344727393937774
targeted_size_3_min_15,PaddlePaddle/PaddleOCR-VL-1.6,1415.8469878397334,1503.691822219892,-87.84483438015855,87.84483438015855
targeted_size_3_min_15,allenai/olmOCR-2-7B-1025-FP8,1453.7681525506882,1497.230656288293,-43.46250373760472,43.46250373760472
targeted_size_3_min_15,baidu/Qianfan-OCR,1698.5567961420863,1576.6608094768258,121.89598666526058,121.89598666526058
targeted_size_3_min_15,baidu/Unlimited-OCR,1580.008338888557,1563.2800425238524,16.728296364704647,16.728296364704647
targeted_size_3_min_15,deepseek-ai/DeepSeek-OCR,1417.8457641117898,1451.5246523995515,-33.678888287761765,33.678888287761765
targeted_size_3_min_15,deepseek-ai/DeepSeek-OCR-2,1666.2453105478435,1579.3558964368967,86.88941411094675,86.88941411094675
targeted_size_3_min_15,lightonai/LightOnOCR-2-1B,1708.646974850841,1617.5188506558277,91.12812419501324,91.12812419501324
targeted_size_3_min_15,numind/NuExtract3,1523.6684667385953,1571.572188853421,-47.90372211482577,47.90372211482577
targeted_size_3_min_15,rednote-hilab/dots.mocr,1514.9566118392627,1556.2216675111229,-41.26505567186018,41.26505567186018
targeted_size_3_min_15,rednote-hilab/dots.ocr,1529.7231145830472,1529.2527243518712,0.47039023117599754,0.47039023117599754
targeted_size_3_min_15,tesseract-5,1037.2744013590816,1151.0531271625612,-113.77872580347957,113.77872580347957
targeted_size_3_min_15,zai-org/GLM-OCR,1496.8394855015276,1491.926505968817,4.912979532710551,4.912979532710551
targeted_size_5_min_10,FireRedTeam/FireRed-OCR,1639.410750341219,1556.3777567649604,83.0329935762586,83.0329935762586
targeted_size_5_min_10,PaddlePaddle/PP-OCRv6_medium,1303.4247635958586,1354.3332993861072,-50.90853579024861,50.90853579024861
targeted_size_5_min_10,PaddlePaddle/PaddleOCR-VL-1.6,1420.7266637684627,1503.691822219892,-82.96515845142926,82.96515845142926
targeted_size_5_min_10,allenai/olmOCR-2-7B-1025-FP8,1462.6672924959607,1497.230656288293,-34.56336379233221,34.56336379233221
targeted_size_5_min_10,baidu/Qianfan-OCR,1695.758725320333,1576.6608094768258,119.09791584350728,119.09791584350728
targeted_size_5_min_10,baidu/Unlimited-OCR,1580.5507936743256,1563.2800425238524,17.27075115047319,17.27075115047319
targeted_size_5_min_10,deepseek-ai/DeepSeek-OCR,1413.7574993659675,1451.5246523995515,-37.76715303358401,37.76715303358401
targeted_size_5_min_10,deepseek-ai/DeepSeek-OCR-2,1659.3956299503259,1579.3558964368967,80.03973351342916,80.03973351342916
targeted_size_5_min_10,lightonai/LightOnOCR-2-1B,1726.0180068524983,1617.5188506558277,108.49915619667058,108.49915619667058
targeted_size_5_min_10,numind/NuExtract3,1526.8834874726354,1571.572188853421,-44.68870138078569,44.68870138078569
targeted_size_5_min_10,rednote-hilab/dots.mocr,1529.4121354121596,1556.2216675111229,-26.809532098963246,26.809532098963246
targeted_size_5_min_10,rednote-hilab/dots.ocr,1531.7086234567364,1529.2527243518712,2.4558991048652388,2.4558991048652388
targeted_size_5_min_10,tesseract-5,1033.9051505314112,1151.0531271625612,-117.14797663114996,117.14797663114996
targeted_size_5_min_10,zai-org/GLM-OCR,1476.3804777621058,1491.926505968817,-15.546028206711298,15.546028206711298
targeted_v2_warmup_5,FireRedTeam/FireRed-OCR,1634.4644819496004,1556.3777567649604,78.08672518464004,78.08672518464004
targeted_v2_warmup_5,PaddlePaddle/PP-OCRv6_medium,1298.3199433004734,1354.3332993861072,-56.01335608563386,56.01335608563386
targeted_v2_warmup_5,PaddlePaddle/PaddleOCR-VL-1.6,1419.9438300011045,1503.691822219892,-83.74799221878743,83.74799221878743
targeted_v2_warmup_5,allenai/olmOCR-2-7B-1025-FP8,1468.4599875082165,1497.230656288293,-28.77066878007645,28.77066878007645
targeted_v2_warmup_5,baidu/Qianfan-OCR,1692.33029306944,1576.6608094768258,115.66948359261414,115.66948359261414
targeted_v2_warmup_5,baidu/Unlimited-OCR,1569.642762356888,1563.2800425238524,6.362719833035499,6.362719833035499
targeted_v2_warmup_5,deepseek-ai/DeepSeek-OCR,1419.0954970052717,1451.5246523995515,-32.42915539427986,32.42915539427986
targeted_v2_warmup_5,deepseek-ai/DeepSeek-OCR-2,1656.234457507528,1579.3558964368967,76.87856107063135,76.87856107063135
targeted_v2_warmup_5,lightonai/LightOnOCR-2-1B,1723.1332227144233,1617.5188506558277,105.61437205859556,105.61437205859556
targeted_v2_warmup_5,numind/NuExtract3,1535.1101798239197,1571.572188853421,-36.46200902950136,36.46200902950136
targeted_v2_warmup_5,rednote-hilab/dots.mocr,1523.7737354890974,1556.2216675111229,-32.4479320220255,32.4479320220255
targeted_v2_warmup_5,rednote-hilab/dots.ocr,1530.7460734188971,1529.2527243518712,1.4933490670259744,1.4933490670259744
targeted_v2_warmup_5,tesseract-5,1067.0163609784408,1151.0531271625612,-84.03676618412032,84.03676618412032
targeted_v2_warmup_5,zai-org/GLM-OCR,1461.729174876699,1491.926505968817,-30.19733109211802,30.19733109211802
targeted_v2_warmup_10,FireRedTeam/FireRed-OCR,1568.722241102218,1556.3777567649604,12.344484337257654,12.344484337257654
targeted_v2_warmup_10,PaddlePaddle/PP-OCRv6_medium,1312.1837194170303,1354.3332993861072,-42.14957996907697,42.14957996907697
targeted_v2_warmup_10,PaddlePaddle/PaddleOCR-VL-1.6,1473.2092356039213,1503.691822219892,-30.482586615970604,30.482586615970604
targeted_v2_warmup_10,allenai/olmOCR-2-7B-1025-FP8,1468.553310120653,1497.230656288293,-28.677346167640053,28.677346167640053
targeted_v2_warmup_10,baidu/Qianfan-OCR,1615.9765833705583,1576.6608094768258,39.31577389373251,39.31577389373251
targeted_v2_warmup_10,baidu/Unlimited-OCR,1620.327206191052,1563.2800425238524,57.047163667199584,57.047163667199584
targeted_v2_warmup_10,deepseek-ai/DeepSeek-OCR,1410.843527149632,1451.5246523995515,-40.68112524991943,40.68112524991943
targeted_v2_warmup_10,deepseek-ai/DeepSeek-OCR-2,1652.3727276354937,1579.3558964368967,73.01683119859695,73.01683119859695
targeted_v2_warmup_10,lightonai/LightOnOCR-2-1B,1650.8084138434176,1617.5188506558277,33.28956318758992,33.28956318758992
targeted_v2_warmup_10,numind/NuExtract3,1556.150855104141,1571.572188853421,-15.421333749279938,15.421333749279938
targeted_v2_warmup_10,rednote-hilab/dots.mocr,1504.3510309194155,1556.2216675111229,-51.87063659170735,51.87063659170735
targeted_v2_warmup_10,rednote-hilab/dots.ocr,1522.6633875676125,1529.2527243518712,-6.5893367842586485,6.5893367842586485
targeted_v2_warmup_10,tesseract-5,1172.3480433624047,1151.0531271625612,21.294916199843556,21.294916199843556
targeted_v2_warmup_10,zai-org/GLM-OCR,1471.4897186124501,1491.926505968817,-20.43678735636695,20.43678735636695
targeted_v2_explore_every_3,FireRedTeam/FireRed-OCR,1545.815410558876,1556.3777567649604,-10.562346206084385,10.562346206084385
targeted_v2_explore_every_3,PaddlePaddle/PP-OCRv6_medium,1369.9519849650007,1354.3332993861072,15.618685578893519,15.618685578893519
targeted_v2_explore_every_3,PaddlePaddle/PaddleOCR-VL-1.6,1509.5780822093675,1503.691822219892,5.886259989475548,5.886259989475548
targeted_v2_explore_every_3,allenai/olmOCR-2-7B-1025-FP8,1506.8824721365972,1497.230656288293,9.651815848304295,9.651815848304295
targeted_v2_explore_every_3,baidu/Qianfan-OCR,1580.0381538536838,1576.6608094768258,3.377344376857991,3.377344376857991
targeted_v2_explore_every_3,baidu/Unlimited-OCR,1514.9961885430473,1563.2800425238524,-48.283853980805134,48.283853980805134
targeted_v2_explore_every_3,deepseek-ai/DeepSeek-OCR,1468.233442075427,1451.5246523995515,16.70878967587555,16.70878967587555
targeted_v2_explore_every_3,deepseek-ai/DeepSeek-OCR-2,1603.075284692148,1579.3558964368967,23.71938825525126,23.71938825525126
targeted_v2_explore_every_3,lightonai/LightOnOCR-2-1B,1637.946154262932,1617.5188506558277,20.42730360710425,20.42730360710425
targeted_v2_explore_every_3,numind/NuExtract3,1562.9140412754496,1571.572188853421,-8.658147577971476,8.658147577971476
targeted_v2_explore_every_3,rednote-hilab/dots.mocr,1571.765282146598,1556.2216675111229,15.543614635475251,15.543614635475251
targeted_v2_explore_every_3,rednote-hilab/dots.ocr,1532.8370744381737,1529.2527243518712,3.584350086302493,3.584350086302493
targeted_v2_explore_every_3,tesseract-5,1080.2926058353735,1151.0531271625612,-70.76052132718769,70.76052132718769
targeted_v2_explore_every_3,zai-org/GLM-OCR,1515.6738230073256,1491.926505968817,23.747317038508527,23.747317038508527
targeted_v2_warmup_5_explore_3_annotate_3x,FireRedTeam/FireRed-OCR,1545.815410558876,1556.3777567649604,-10.562346206084385,10.562346206084385
targeted_v2_warmup_5_explore_3_annotate_3x,PaddlePaddle/PP-OCRv6_medium,1369.9519849650007,1354.3332993861072,15.618685578893519,15.618685578893519
targeted_v2_warmup_5_explore_3_annotate_3x,PaddlePaddle/PaddleOCR-VL-1.6,1509.5780822093675,1503.691822219892,5.886259989475548,5.886259989475548
targeted_v2_warmup_5_explore_3_annotate_3x,allenai/olmOCR-2-7B-1025-FP8,1506.8824721365972,1497.230656288293,9.651815848304295,9.651815848304295
targeted_v2_warmup_5_explore_3_annotate_3x,baidu/Qianfan-OCR,1580.0381538536838,1576.6608094768258,3.377344376857991,3.377344376857991
targeted_v2_warmup_5_explore_3_annotate_3x,baidu/Unlimited-OCR,1514.9961885430473,1563.2800425238524,-48.283853980805134,48.283853980805134
targeted_v2_warmup_5_explore_3_annotate_3x,deepseek-ai/DeepSeek-OCR,1468.233442075427,1451.5246523995515,16.70878967587555,16.70878967587555
targeted_v2_warmup_5_explore_3_annotate_3x,deepseek-ai/DeepSeek-OCR-2,1603.075284692148,1579.3558964368967,23.71938825525126,23.71938825525126
targeted_v2_warmup_5_explore_3_annotate_3x,lightonai/LightOnOCR-2-1B,1637.946154262932,1617.5188506558277,20.42730360710425,20.42730360710425
targeted_v2_warmup_5_explore_3_annotate_3x,numind/NuExtract3,1562.9140412754496,1571.572188853421,-8.658147577971476,8.658147577971476
targeted_v2_warmup_5_explore_3_annotate_3x,rednote-hilab/dots.mocr,1571.765282146598,1556.2216675111229,15.543614635475251,15.543614635475251
targeted_v2_warmup_5_explore_3_annotate_3x,rednote-hilab/dots.ocr,1532.8370744381737,1529.2527243518712,3.584350086302493,3.584350086302493
targeted_v2_warmup_5_explore_3_annotate_3x,tesseract-5,1080.2926058353735,1151.0531271625612,-70.76052132718769,70.76052132718769
targeted_v2_warmup_5_explore_3_annotate_3x,zai-org/GLM-OCR,1515.6738230073256,1491.926505968817,23.747317038508527,23.747317038508527
targeted_v2_warmup_10_explore_3_annotate_3x,FireRedTeam/FireRed-OCR,1537.996225060517,1556.3777567649604,-18.381531704443432,18.381531704443432
targeted_v2_warmup_10_explore_3_annotate_3x,PaddlePaddle/PP-OCRv6_medium,1309.0487571037,1354.3332993861072,-45.2845422824073,45.2845422824073
targeted_v2_warmup_10_explore_3_annotate_3x,PaddlePaddle/PaddleOCR-VL-1.6,1498.377656828886,1503.691822219892,-5.314165391005872,5.314165391005872
targeted_v2_warmup_10_explore_3_annotate_3x,allenai/olmOCR-2-7B-1025-FP8,1493.5465299268135,1497.230656288293,-3.684126361479457,3.684126361479457
targeted_v2_warmup_10_explore_3_annotate_3x,baidu/Qianfan-OCR,1584.2588280224645,1576.6608094768258,7.598018545638752,7.598018545638752
targeted_v2_warmup_10_explore_3_annotate_3x,baidu/Unlimited-OCR,1621.1862678017374,1563.2800425238524,57.906225277884914,57.906225277884914
targeted_v2_warmup_10_explore_3_annotate_3x,deepseek-ai/DeepSeek-OCR,1457.2257557515416,1451.5246523995515,5.701103351990014,5.701103351990014
targeted_v2_warmup_10_explore_3_annotate_3x,deepseek-ai/DeepSeek-OCR-2,1609.6430928052614,1579.3558964368967,30.287196368364675,30.287196368364675
targeted_v2_warmup_10_explore_3_annotate_3x,lightonai/LightOnOCR-2-1B,1620.723096200397,1617.5188506558277,3.204245544569403,3.204245544569403
targeted_v2_warmup_10_explore_3_annotate_3x,numind/NuExtract3,1562.9043531474144,1571.572188853421,-8.6678357060066,8.6678357060066
targeted_v2_warmup_10_explore_3_annotate_3x,rednote-hilab/dots.mocr,1528.5864254602425,1556.2216675111229,-27.63524205088038,27.63524205088038
targeted_v2_warmup_10_explore_3_annotate_3x,rednote-hilab/dots.ocr,1532.5608224809787,1529.2527243518712,3.3080981291075204,3.3080981291075204
targeted_v2_warmup_10_explore_3_annotate_3x,tesseract-5,1140.262547488169,1151.0531271625612,-10.79057967439212,10.79057967439212
targeted_v2_warmup_10_explore_3_annotate_3x,zai-org/GLM-OCR,1503.6796419218767,1491.926505968817,11.753135953059655,11.753135953059655
targeted_v2_warmup_5_explore_3_size_stop_3x,FireRedTeam/FireRed-OCR,1545.4047185750896,1556.3777567649604,-10.97303818987075,10.97303818987075
targeted_v2_warmup_5_explore_3_size_stop_3x,PaddlePaddle/PP-OCRv6_medium,1375.8585174192635,1354.3332993861072,21.525218033156307,21.525218033156307
targeted_v2_warmup_5_explore_3_size_stop_3x,PaddlePaddle/PaddleOCR-VL-1.6,1508.0305981942972,1503.691822219892,4.33877597440528,4.33877597440528
targeted_v2_warmup_5_explore_3_size_stop_3x,allenai/olmOCR-2-7B-1025-FP8,1505.1502583318468,1497.230656288293,7.919602043553823,7.919602043553823
targeted_v2_warmup_5_explore_3_size_stop_3x,baidu/Qianfan-OCR,1577.014532947124,1576.6608094768258,0.35372347029829143,0.35372347029829143
targeted_v2_warmup_5_explore_3_size_stop_3x,baidu/Unlimited-OCR,1506.9474328102363,1563.2800425238524,-56.33260971361619,56.33260971361619
targeted_v2_warmup_5_explore_3_size_stop_3x,deepseek-ai/DeepSeek-OCR,1462.9418704656837,1451.5246523995515,11.417218066132136,11.417218066132136
targeted_v2_warmup_5_explore_3_size_stop_3x,deepseek-ai/DeepSeek-OCR-2,1592.8473406766884,1579.3558964368967,13.49144423979169,13.49144423979169
targeted_v2_warmup_5_explore_3_size_stop_3x,lightonai/LightOnOCR-2-1B,1644.6710642007395,1617.5188506558277,27.152213544911774,27.152213544911774
targeted_v2_warmup_5_explore_3_size_stop_3x,numind/NuExtract3,1568.4357083685052,1571.572188853421,-3.1364804849158645,3.1364804849158645
targeted_v2_warmup_5_explore_3_size_stop_3x,rednote-hilab/dots.mocr,1576.3012975274455,1556.2216675111229,20.079630016322653,20.079630016322653
targeted_v2_warmup_5_explore_3_size_stop_3x,rednote-hilab/dots.ocr,1532.7277199959258,1529.2527243518712,3.4749956440546157,3.4749956440546157
targeted_v2_warmup_5_explore_3_size_stop_3x,tesseract-5,1080.454570248567,1151.0531271625612,-70.59855691399412,70.59855691399412
targeted_v2_warmup_5_explore_3_size_stop_3x,zai-org/GLM-OCR,1523.2143702385874,1491.926505968817,31.287864269770353,31.287864269770353
pair-balanced_700_seed_42,FireRedTeam/FireRed-OCR,1573.982835294599,1556.3777567649604,17.605078529638604,17.605078529638604
pair-balanced_700_seed_42,PaddlePaddle/PP-OCRv6_medium,1357.5509310796788,1354.3332993861072,3.2176316935715477,3.2176316935715477
pair-balanced_700_seed_42,PaddlePaddle/PaddleOCR-VL-1.6,1530.0064351725828,1503.691822219892,26.314612952690823,26.314612952690823
pair-balanced_700_seed_42,allenai/olmOCR-2-7B-1025-FP8,1471.1968180060758,1497.230656288293,-26.033838282217175,26.033838282217175
pair-balanced_700_seed_42,baidu/Qianfan-OCR,1603.0802291962627,1576.6608094768258,26.419419719436974,26.419419719436974
pair-balanced_700_seed_42,baidu/Unlimited-OCR,1514.0060940937908,1563.2800425238524,-49.27394843006164,49.27394843006164
pair-balanced_700_seed_42,deepseek-ai/DeepSeek-OCR,1442.3316646750677,1451.5246523995515,-9.192987724483828,9.192987724483828
pair-balanced_700_seed_42,deepseek-ai/DeepSeek-OCR-2,1590.3119212899653,1579.3558964368967,10.956024853068584,10.956024853068584
pair-balanced_700_seed_42,lightonai/LightOnOCR-2-1B,1619.6290885657727,1617.5188506558277,2.110237909944999,2.110237909944999
pair-balanced_700_seed_42,numind/NuExtract3,1631.6114663312278,1571.572188853421,60.03927747780676,60.03927747780676
pair-balanced_700_seed_42,rednote-hilab/dots.mocr,1549.4149805020652,1556.2216675111229,-6.8066870090576685,6.8066870090576685
pair-balanced_700_seed_42,rednote-hilab/dots.ocr,1534.1398922397602,1529.2527243518712,4.887167887889063,4.887167887889063
pair-balanced_700_seed_42,tesseract-5,1065.556262003309,1151.0531271625612,-85.49686515925214,85.49686515925214
pair-balanced_700_seed_42,zai-org/GLM-OCR,1517.181381549842,1491.926505968817,25.254875581024862,25.254875581024862
pair-balanced_700_seed_43,FireRedTeam/FireRed-OCR,1560.1992800222502,1556.3777567649604,3.821523257289755,3.821523257289755
pair-balanced_700_seed_43,PaddlePaddle/PP-OCRv6_medium,1353.5944584982378,1354.3332993861072,-0.7388408878694008,0.7388408878694008
pair-balanced_700_seed_43,PaddlePaddle/PaddleOCR-VL-1.6,1523.8670557313837,1503.691822219892,20.175233511491797,20.175233511491797
pair-balanced_700_seed_43,allenai/olmOCR-2-7B-1025-FP8,1516.913085608723,1497.230656288293,19.682429320429947,19.682429320429947
pair-balanced_700_seed_43,baidu/Qianfan-OCR,1675.310893142534,1576.6608094768258,98.65008366570828,98.65008366570828
pair-balanced_700_seed_43,baidu/Unlimited-OCR,1524.4919418693005,1563.2800425238524,-38.788100654551954,38.788100654551954
pair-balanced_700_seed_43,deepseek-ai/DeepSeek-OCR,1425.5194439479358,1451.5246523995515,-26.005208451615772,26.005208451615772
pair-balanced_700_seed_43,deepseek-ai/DeepSeek-OCR-2,1560.06824806695,1579.3558964368967,-19.287648369946737,19.287648369946737
pair-balanced_700_seed_43,lightonai/LightOnOCR-2-1B,1554.7946811684756,1617.5188506558277,-62.72416948735213,62.72416948735213
